Year,Serie,RefArea,Value
,,"ES13	63,32	_L_ES_170102_01	2011	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Liquidación de los presupuestos de las comunidades autónomas, Ministerio de Hacienda.Liquidación de los presupuestos de las entidades locales, Ministerio de Hacienda				27/01/2025",
,,"ES13	63,32	_L_ES_170301_1A	2011	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	EUR_1000000	A	_L_NUTS2	0	0	0	0	0	0	0	Registro de inversiones exteriores, Ministerio de Industria, Comercio y Turismo				27/01/2025",
,,"ES13	63,56	_L_ES_030501_01	2011	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SUD_ILLEGAL_DRUGS	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Indicadores de Consumo de Sustancias Psicoactivas del Observatorio Español de las Drogas y las Adicciones: Admisiones a Tratamiento, Ministerio de Sanidad.				27/01/2025",
,,"ES13	63,57	_L_ES_030C01_01	2019	_T	_T	A	_L	REGIONS	_T	_T	_T	ISCO08_221	_T	_T	_T	_T	_T	0	PER_10000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de profesionales sanitarios colegiados, INE				27/01/2025",
,,"ES13	63,57	_L_ES_030C01_01	2020	_T	_T	A	_L	REGIONS	_T	_T	_T	ISCO08_221	_T	_T	_T	_T	_T	0	PER_10000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de profesionales sanitarios colegiados, INE				27/01/2025",
,,"ES13	63,64	_L_ES_160602_1G	2011	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_07	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	63,64	SP_PSR_SATIS_HLTH	2011	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_02	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	63,66	_L_ES_040601_06	2012	Y16T65	F	I	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	SKILL_MATH	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Programa de evaluación internacional de competencias de adultos, Ministerio de Educación y Formación Profesional				27/01/2025",
,,"ES13	63,73	_L_ES_030501_2A	2023	_T	M	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	SUD_ALCOHOL	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Indicadores de Consumo de Sustancias Psicoactivas del Observatorio Español de las Drogas y las Adicciones: Admisiones a Tratamiento, Ministerio de Sanidad.				27/01/2025",
,,"ES13	63,85	_L_ES_080502_08	2010	Y20T64	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de población activa, INE				27/01/2025",
,,"ES13	64,10	_L_ES_160602_1F	2020	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_06	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	64,14	_L_ES_050A1A_03	2016	_T	F	A3	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta sobre la estructura de las explotaciones agrícolas, INE				27/01/2025",
,,"ES13	64,15	_L_ES_170102_01	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Liquidación de los presupuestos de las comunidades autónomas, Ministerio de Hacienda.Liquidación de los presupuestos de las entidades locales, Ministerio de Hacienda				27/01/2025",
,,"ES13	64,25	_L_ES_040301_03	2010	Y15T24	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de población activa, INE				27/01/2025",
,,"ES13	64,60	_L_ES_160602_1A	2022	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_01	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	64,71	_L_ES_160602_1F	2017	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_06	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	64,89	_L_ES_040401_01	2020	Y16T74	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta sobre Equipamiento y Uso de Tecnologías de Información y Comunicación en los Hogares, INE				27/01/2025",
,,"ES13	65,06	_L_ES_030501_2A	2022	_T	M	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	SUD_ALCOHOL	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Indicadores de Consumo de Sustancias Psicoactivas del Observatorio Español de las Drogas y las Adicciones: Admisiones a Tratamiento, Ministerio de Sanidad.				27/01/2025",
,,"ES13	65,25	_L_ES_080502_08	2016	Y20T64	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de población activa, INE				27/01/2025",
,,"ES13	65,43	_L_ES_170102_01	2017	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Liquidación de los presupuestos de las comunidades autónomas, Ministerio de Hacienda.Liquidación de los presupuestos de las entidades locales, Ministerio de Hacienda				27/01/2025",
,,"ES13	65,61	_L_ES_090401_05	2010	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Inventario nacional de gases de efecto invernadero (GEI), Ministerio para la Transición Ecológica y el Reto Demográfico				27/01/2025",
,,"ES13	65,72	FB_CBK_BRCH	2018	Y_GE15	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Entidades de crédito y establecimientos financieros de crédito, Banco de España				27/01/2025",
,,"ES13	65,76	_L_ES_030401_02	2011	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	NCD_CRESPD	_T	0	PER_100000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de defunciones según la causa de muerte, INE				27/01/2025",
,,"ES13	65,96	_L_ES_160602_1E	2021	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_05	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	66,13	_L_ES_040301_03	2011	Y15T24	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de población activa, INE				27/01/2025",
,,"ES13	66,16	_L_ES_040401_01	2017	Y16T74	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta sobre Equipamiento y Uso de Tecnologías de Información y Comunicación en los Hogares, INE				27/01/2025",
,,"ES13	66,16	_L_ES_040401_03	2017	Y25T74	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta sobre Equipamiento y Uso de Tecnologías de Información y Comunicación en los Hogares, INE				27/01/2025",
,,"ES13	66,42	_L_ES_080502_08	2020	Y20T64	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de población activa, INE				27/01/2025",
,,"ES13	66,46	_L_ES_030C01_01	2021	_T	_T	A	_L	REGIONS	_T	_T	_T	ISCO08_221	_T	_T	_T	_T	_T	0	PER_10000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de profesionales sanitarios colegiados, INE				27/01/2025",
,,"ES13	66,49	_L_ES_080502_08	2017	Y20T64	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de población activa, INE				27/01/2025",
,,"ES13	66,73	_L_ES_080B01_6A	2010	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	EUR_1000000	A	_L_NUTS2	0	0	0	0	0	0	0	Liquidación de los presupuestos de las comunidades autónomas, Ministerio de Hacienda				27/01/2025",
,,"ES13	67,16	_L_ES_030401_02	2010	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	NCD_CRESPD	_T	0	PER_100000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de defunciones según la causa de muerte, INE				27/01/2025",
,,"ES13	67,23	_L_ES_080B01_6A	2011	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	EUR_1000000	A	_L_NUTS2	0	0	0	0	0	0	0	Liquidación de los presupuestos de las comunidades autónomas, Ministerio de Hacienda				27/01/2025",
,,"ES13	67,37	_L_ES_030C01_01	2022	_T	_T	A	_L	REGIONS	_T	_T	_T	ISCO08_221	_T	_T	_T	_T	_T	0	PER_10000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de profesionales sanitarios colegiados, INE				27/01/2025",
,,"ES13	67,57	_L_ES_160602_1F	2022	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_06	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	67,61	_L_ES_080B01_6A	2014	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	EUR_1000000	A	_L_NUTS2	0	0	0	0	0	0	0	Liquidación de los presupuestos de las comunidades autónomas, Ministerio de Hacienda				27/01/2025",
,,"ES13	67,65	_L_ES_160602_1E	2019	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_05	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	67,65	_L_ES_160602_1G	2015	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_07	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	67,65	SP_PSR_SATIS_HLTH	2015	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_02	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	67,75	_L_ES_080502_08	2018	Y20T64	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de población activa, INE				27/01/2025",
,,"ES13	67,78	_L_ES_030C01_02	2011	_T	_T	A	_L	REGIONS	_T	_T	_T	ISCO08_2221_3221	_T	_T	_T	_T	_T	0	PER_10000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de profesionales sanitarios colegiados, INE				27/01/2025",
,,"ES13	67,79	_L_ES_030801_02	2022	Y_GE16	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de condiciones de vida, INE				27/01/2025",
,,"ES13	67,79	_L_ES_040601_03	2012	Y16T65	F	I	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	SKILL_READ	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Programa de evaluación internacional de competencias de adultos, Ministerio de Educación y Formación Profesional				27/01/2025",
,,"ES13	67,94	_L_ES_040102_2A	2015	Y20T22	M	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de población activa, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	68,02	FB_CBK_BRCH	2017	Y_GE15	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Entidades de crédito y establecimientos financieros de crédito, Banco de España				27/01/2025",
,,"ES13	68,05	_L_ES_030501_01	2015	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SUD_ILLEGAL_DRUGS	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Indicadores de Consumo de Sustancias Psicoactivas del Observatorio Español de las Drogas y las Adicciones: Admisiones a Tratamiento, Ministerio de Sanidad.				27/01/2025",
,,"ES13	68,08	_L_ES_030501_01	2020	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SUD_ILLEGAL_DRUGS	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Indicadores de Consumo de Sustancias Psicoactivas del Observatorio Español de las Drogas y las Adicciones: Admisiones a Tratamiento, Ministerio de Sanidad.				27/01/2025",
,,"ES13	68,10	_L_ES_030C01_02	2010	_T	_T	A	_L	REGIONS	_T	_T	_T	ISCO08_2221_3221	_T	_T	_T	_T	_T	0	PER_10000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de profesionales sanitarios colegiados, INE				27/01/2025",
,,"ES13	68,27	_L_ES_080901_4A	2020	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de turismo de residentes, Instituto Nacional de Estadística (INE).Encuesta de gasto turístico, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	68,28	_L_ES_040601_04	2012	Y16T65	_T	I	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	SKILL_MATH	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Programa de evaluación internacional de competencias de adultos, Ministerio de Educación y Formación Profesional				27/01/2025",
,,"ES13	68,57	_L_ES_030801_02	2021	Y_GE16	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de condiciones de vida, INE				27/01/2025",
,,"ES13	68,61	_L_ES_030801_02	2023	Y_GE16	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de condiciones de vida, INE				27/01/2025",
,,"ES13	68,67	_L_ES_030C01_02	2012	_T	_T	A	_L	REGIONS	_T	_T	_T	ISCO08_2221_3221	_T	_T	_T	_T	_T	0	PER_10000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de profesionales sanitarios colegiados, INE				27/01/2025",
,,"ES13	68,75	_L_ES_160602_1G	2013	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_07	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	68,75	_L_ES_160602_1G	2014	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_07	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	68,75	SP_PSR_SATIS_HLTH	2014	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_02	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	68,77	_L_ES_080502_08	2019	Y20T64	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de población activa, INE				27/01/2025",
,,"ES13	68,79	_L_ES_080502_08	2021	Y20T64	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de población activa, INE				27/01/2025",
,,"ES13	68,80	IT_MOB_4GNTWK	2015	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Cobertura de banda ancha en España, Ministerio de Asuntos Económicos y Transformación Digital				27/01/2025",
,,"ES13	69,23	_L_ES_160602_1G	2020	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SERVICE_07	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Opinión pública y política fiscal, Centro de Investigaciones Sociológicas				27/01/2025",
,,"ES13	69,60	_L_ES_170801_01	2011	Y16T74	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta sobre Equipamiento y Uso de Tecnologías de Información y Comunicación en los Hogares, INE				27/01/2025",
,,"ES13	69,69	_L_ES_030801_02	2015	Y_GE16	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de condiciones de vida, INE				27/01/2025",
,,"ES13	69,73	_L_ES_030801_02	2016	Y_GE16	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de condiciones de vida, INE				27/01/2025",
,,"ES13	69,85	_L_ES_030501_01	2013	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_SUD_ILLEGAL_DRUGS	_T	0	PER_100000	A	_L_NUTS2	0	0	0	0	0	0	0	Indicadores de Consumo de Sustancias Psicoactivas del Observatorio Español de las Drogas y las Adicciones: Admisiones a Tratamiento, Ministerio de Sanidad.				27/01/2025",
,,"ES13	69,85	_L_ES_040401_03	2021	Y25T74	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta sobre Equipamiento y Uso de Tecnologías de Información y Comunicación en los Hogares, INE				27/01/2025",
,,"ES13	7,00	_L_ES_010202_02	2023	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de condiciones de vida, INE				27/01/2025",
,,"ES13	7,05	_L_ES_080901_3A	2021	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	OVERNIGHT_STAY	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de turismo de residentes, Instituto Nacional de Estadística (INE).Encuesta de gasto turístico, Instituto Nacional de Estadística (INE).Cifras de población, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	7,05	SH_STA_SCIDE	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PER_100000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de defunciones según la causa de muerte, INE				27/01/2025",
,,"ES13	7,06	_L_ES_080502_07	2016	Y16T64	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística del empleo de las personas con discapacidad,INE				27/01/2025",
,,"ES13	7,08	_L_ES_020401_2A	2018	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_ACTIVITY_01	_T	0	KT	A	_L_NUTS2	0	0	0	0	0	0	0	Inventario nacional de contaminantes atmosféricos, Ministerio para la Transición Ecológica y el Reto Demográfico				27/01/2025",
,,"ES13	7,09	_L_ES_170601_03	2022	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_ACCESS_TECH_HFC	_T	0	PER_100_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Telecomunicaciones y sector audiovisual, Comisión Nacional de los Mercados y la Competencia (CNMC). Cifras de población, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	7,13	_L_ES_171301_02	2021	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Contabilidad regional de España, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	7,15	_L_ES_020401_2A	2013	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_ACTIVITY_01	_T	0	KT	A	_L_NUTS2	0	0	0	0	0	0	0	Inventario nacional de contaminantes atmosféricos, Ministerio para la Transición Ecológica y el Reto Demográfico				27/01/2025",
,,"ES13	7,18	_L_ES_020401_2A	2020	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_ACTIVITY_01	_T	0	KT	A	_L_NUTS2	0	0	0	0	0	0	0	Inventario nacional de contaminantes atmosféricos, Ministerio para la Transición Ecológica y el Reto Demográfico				27/01/2025",
,,"ES13	7,19	_L_ES_110401_03	2011	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_ES_LG_AUTONOMOUS_LOCAL	_T	0	EUR	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de financiación y gasto público en cultura, Ministerio de Cultura y Deporte. Cifras de población, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	7,22	_L_ES_030C01_03	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	ISCO08_2261	_T	_T	_T	_T	_T	0	PER_10000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de profesionales sanitarios colegiados, INE				27/01/2025",
,,"ES13	7,24	_L_ES_020401_2A	2017	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_ACTIVITY_01	_T	0	KT	A	_L_NUTS2	0	0	0	0	0	0	0	Inventario nacional de contaminantes atmosféricos, Ministerio para la Transición Ecológica y el Reto Demográfico				27/01/2025",
,,"ES13	7,25	VC_PRS_UNSNT	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	PT	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística general de la población reclusa, Ministerio del Interior				27/01/2025",
,,"ES13	7,27	_L_ES_020401_2A	2016	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_ACTIVITY_01	_T	0	KT	A	_L_NUTS2	0	0	0	0	0	0	0	Inventario nacional de contaminantes atmosféricos, Ministerio para la Transición Ecológica y el Reto Demográfico				27/01/2025",
,,"ES13	7,27	_L_ES_080901_3A	2011	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	OVERNIGHT_STAY	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de turismo de residentes, Instituto Nacional de Estadística (INE).Encuesta de gasto turístico, Instituto Nacional de Estadística (INE).Cifras de población, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	7,31	_L_ES_030401_03	2013	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	NCD_DIABTS	_T	0	PER_100000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de defunciones según la causa de muerte, INE				27/01/2025",
,,"ES13	7,31	_L_ES_030C01_03	2017	_T	_T	A	_L	REGIONS	_T	_T	_T	ISCO08_2261	_T	_T	_T	_T	_T	0	PER_10000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de profesionales sanitarios colegiados, INE				27/01/2025",
,,"ES13	7,32	_L_ES_080901_3A	2014	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	OVERNIGHT_STAY	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de turismo de residentes, Instituto Nacional de Estadística (INE).Encuesta de gasto turístico, Instituto Nacional de Estadística (INE).Cifras de población, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	7,36	_L_ES_110401_03	2020	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_ES_LG_AUTONOMOUS_LOCAL	_T	0	EUR	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de financiación y gasto público en cultura, Ministerio de Cultura y Deporte. Cifras de población, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	7,38	_L_ES_170601_02	2019	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_ACCESS_TECH_DSL	_T	0	PER_100_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Telecomunicaciones y sector audiovisual, Comisión Nacional de los Mercados y la Competencia (CNMC). Cifras de población, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	7,40	_L_ES_110401_03	2019	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_ES_LG_AUTONOMOUS_LOCAL	_T	0	EUR	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de financiación y gasto público en cultura, Ministerio de Cultura y Deporte. Cifras de población, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	7,41	_L_ES_080901_3A	2010	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	OVERNIGHT_STAY	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de turismo de residentes, Instituto Nacional de Estadística (INE).Encuesta de gasto turístico, Instituto Nacional de Estadística (INE).Cifras de población, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	7,41	_L_ES_080901_3A	2010	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_T	_T	0	OVERNIGHT_STAY	A	_L_NUTS2	0	0	0	0	0	0	0	Encuesta de turismo de residentes, Instituto Nacional de Estadística (INE).Encuesta de gasto turístico, Instituto Nacional de Estadística (INE).Cifras de población, Instituto Nacional de Estadística (INE)				27/01/2025",
,,"ES13	7,44	_L_ES_030C01_03	2018	_T	_T	A	_L	REGIONS	_T	_T	_T	ISCO08_2261	_T	_T	_T	_T	_T	0	PER_10000_POP	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de profesionales sanitarios colegiados, INE				27/01/2025",
,,"ES13	7,45	_L_ES_110401_04	2018	_T	_T	A	_L	REGIONS	_T	_T	_T	_T	_T	_T	_T	_L_ES_LG_LOCAL	_T	0	EUR	A	_L_NUTS2	0	0	0	0	0	0	0	Estadística de financiación y gasto público en cultura, Ministerio de Cultura y Deporte. Cifras de población, Instituto Nacional de Estadística (INE)				27/01/2025",
